company,loc_city,loc_state,loc_country,rocket,year,status_rocket,mission_success
40,111,2,10,62.0,1987.0,1,1
40,104,18,17,62.0,1987.0,1,1
40,117,2,10,62.0,1987.0,1,1
17,64,6,20,62.0,1987.0,1,0
23,78,21,6,62.0,1987.0,1,0
40,111,2,10,62.0,1987.0,1,1
40,104,18,17,62.0,1987.0,1,1
40,104,18,17,62.0,1987.0,1,1
40,104,18,17,62.0,1987.0,1,1
32,18,28,9,62.0,1987.0,1,1
40,89,18,17,62.0,1987.0,1,1
40,111,2,10,62.0,1987.0,1,1
34,72,5,20,62.0,1987.0,1,1
22,49,31,9,62.0,1987.0,1,1
40,118,2,10,62.0,1987.0,1,1
40,89,18,17,62.0,1987.0,1,0
40,107,18,17,62.0,1987.0,1,1
40,83,9,17,62.0,1987.0,1,1
40,89,18,17,62.0,1987.0,1,1
40,104,18,17,62.0,1987.0,1,1
40,104,18,17,62.0,1987.0,1,1
40,109,18,17,62.0,1986.0,1,1
40,116,9,17,62.0,1986.0,1,1
40,104,18,17,62.0,,1,1
40,88,18,17,62.0,1986.0,1,1
40,110,18,17,62.0,1986.0,1,1
40,104,18,17,62.0,1986.0,1,1
17,64,6,20,62.0,1986.0,1,1
40,103,18,17,62.0,1986.0,1,1
40,89,18,17,62.0,1986.0,1,1
40,89,18,17,62.0,1986.0,1,1
40,93,18,17,62.0,1986.0,1,1
40,107,18,17,62.0,1986.0,1,1
40,89,18,17,62.0,1986.0,1,1
40,90,18,17,62.0,1986.0,1,1
40,111,2,10,62.0,1986.0,1,1
40,110,18,17,62.0,1986.0,1,1
40,107,18,17,62.0,1986.0,1,1
40,104,18,17,62.0,1986.0,1,0
7,91,8,3,30.8,1986.0,0,1
40,107,18,17,62.0,1986.0,1,0
40,103,18,17,62.0,1986.0,1,1
17,67,5,20,62.0,1986.0,1,1
40,90,18,17,62.0,1986.0,1,1
40,110,18,17,62.0,1986.0,1,1
40,88,18,17,62.0,1986.0,1,1
40,93,18,17,62.0,1986.0,1,1
40,118,2,10,62.0,1986.0,1,1
32,18,28,9,62.0,1986.0,1,1
40,118,2,10,62.0,1986.0,1,1
40,110,18,17,62.0,1986.0,1,1
40,111,2,10,62.0,1986.0,1,1
40,104,18,17,62.0,1986.0,1,1
40,90,18,17,62.0,1986.0,1,0
40,110,18,17,62.0,1986.0,1,1
40,107,18,17,62.0,1986.0,1,1
40,88,18,17,62.0,1986.0,1,1
40,103,18,17,62.0,1986.0,1,1
40,88,18,17,62.0,1986.0,1,1
3,5,7,4,62.0,1986.0,1,0
40,103,18,17,62.0,1986.0,1,1
40,88,18,17,62.0,1986.0,1,1
40,103,18,17,62.0,1986.0,1,1
40,107,18,17,62.0,1986.0,1,1
34,71,5,20,62.0,1986.0,1,0
40,88,18,17,62.0,1986.0,1,1
3,6,7,4,62.0,1986.0,1,1
40,117,2,10,62.0,1986.0,1,1
40,118,2,10,62.0,1986.0,1,1
40,117,2,10,62.0,1986.0,1,1
3,10,7,4,62.0,1986.0,1,1
40,103,18,17,62.0,1986.0,1,1
32,18,28,9,62.0,1986.0,1,1
40,104,18,17,62.0,1986.0,1,1
17,66,5,20,62.0,1986.0,1,1
40,93,18,17,62.0,1986.0,1,1
7,33,35,3,62.0,1986.0,1,1
35,35,6,20,450.0,1986.0,1,0
40,88,18,17,62.0,1986.0,1,1
40,103,18,17,62.0,1986.0,1,1
40,88,18,17,62.0,1986.0,1,1
35,35,6,20,450.0,1986.0,1,1
40,89,18,17,62.0,1986.0,1,1
40,111,2,10,62.0,1985.0,1,0
40,103,18,17,62.0,1985.0,1,1
40,110,18,17,62.0,1985.0,1,1
40,88,18,17,62.0,1985.0,1,1
40,103,18,17,62.0,1985.0,1,1
40,90,18,17,62.0,1985.0,1,1
35,35,6,20,450.0,1985.0,1,1
40,104,18,17,62.0,1985.0,1,1
40,107,18,17,62.0,1985.0,1,1
35,35,6,20,450.0,1985.0,1,1
40,110,18,17,62.0,1985.0,1,1
40,103,18,17,62.0,1985.0,1,1
40,90,18,17,62.0,1985.0,1,0
40,82,2,10,62.0,1985.0,1,1
40,110,18,17,62.0,1985.0,1,1
40,111,2,10,62.0,1985.0,1,1
7,91,8,3,30.8,1985.0,0,1
40,103,18,17,62.0,1985.0,1,1
17,67,5,20,62.0,1985.0,1,1
35,35,6,20,450.0,1985.0,1,1
40,110,18,17,62.0,1985.0,1,1
40,102,2,10,62.0,1985.0,1,1
40,83,9,17,62.0,1985.0,1,1
40,93,18,17,62.0,1985.0,1,1
17,64,6,20,62.0,1985.0,1,1
40,110,18,17,62.0,1985.0,1,1
40,118,2,10,62.0,1985.0,1,1
3,5,7,4,62.0,1985.0,1,0
40,88,18,17,62.0,1985.0,1,1
34,71,5,20,62.0,1985.0,1,0
35,35,6,20,450.0,1985.0,1,1
40,117,2,10,62.0,1985.0,1,1
40,107,18,17,62.0,1985.0,1,1
22,49,31,9,62.0,1985.0,1,1
40,103,18,17,62.0,1985.0,1,1
40,117,2,10,62.0,1985.0,1,1
35,35,6,20,450.0,1985.0,1,1
40,110,18,17,62.0,1985.0,1,1
40,103,18,17,62.0,1985.0,1,1
3,10,7,4,62.0,1985.0,1,1
17,63,6,20,62.0,1985.0,1,1
40,111,2,10,62.0,1985.0,1,0
40,89,18,17,62.0,1985.0,1,1
40,93,18,17,62.0,1985.0,1,1
35,35,6,20,450.0,1985.0,1,1
40,103,18,17,62.0,1985.0,1,1
40,93,18,17,62.0,1985.0,1,1
40,107,18,17,62.0,1985.0,1,1
40,88,18,17,62.0,1985.0,1,1
40,110,18,17,62.0,1985.0,1,1
3,5,7,4,62.0,1985.0,1,1
35,35,6,20,450.0,1985.0,1,1
40,102,2,10,62.0,,1,1
40,118,2,10,62.0,1985.0,1,1
40,116,9,17,62.0,,1,1
40,111,2,10,62.0,1985.0,1,0
35,35,6,20,450.0,1985.0,1,1
17,64,6,20,62.0,1985.0,1,1
40,89,18,17,62.0,1985.0,1,1
40,89,18,17,62.0,1985.0,1,1
17,67,5,20,62.0,1985.0,1,1
40,104,18,17,62.0,1985.0,1,1
40,88,18,17,62.0,1985.0,1,1
3,5,7,4,62.0,1985.0,1,1
34,72,5,20,62.0,,1,1
22,49,31,9,62.0,1985.0,1,1
40,103,18,17,62.0,1985.0,1,1
40,89,18,17,62.0,1985.0,1,1
35,35,6,20,450.0,1985.0,1,1
40,104,18,17,62.0,1985.0,1,1
40,117,2,10,62.0,1985.0,1,1
40,110,18,17,62.0,1985.0,1,1
40,88,18,17,62.0,1985.0,1,1
40,103,18,17,62.0,1985.0,1,1
34,68,6,20,62.0,1984.0,1,1
40,89,18,17,62.0,1984.0,1,1
40,116,9,17,62.0,1984.0,1,1
40,107,18,17,62.0,1984.0,1,1
17,67,5,20,62.0,1984.0,1,1
34,71,5,20,62.0,1984.0,1,1
40,103,18,17,62.0,1984.0,1,0
40,88,18,17,62.0,1984.0,1,1
3,5,7,4,62.0,1984.0,1,1
35,35,6,20,450.0,1984.0,1,1
40,118,2,10,62.0,1984.0,1,1
40,103,18,17,62.0,1984.0,1,1
40,89,18,17,62.0,1984.0,1,1
35,35,6,20,450.0,1984.0,1,1
40,93,18,17,62.0,1984.0,1,1
40,104,18,17,62.0,1984.0,1,1
40,89,18,17,62.0,1984.0,1,1
40,88,18,17,62.0,1984.0,1,1
7,91,8,3,30.8,1984.0,0,1
17,67,5,20,62.0,1984.0,1,1
40,93,18,17,62.0,1984.0,1,1
35,35,6,20,450.0,1984.0,1,1
40,117,2,10,62.0,1984.0,1,1
34,72,5,20,62.0,1984.0,1,1
40,110,18,17,62.0,1984.0,1,1
40,107,18,17,62.0,1984.0,1,1
40,104,18,17,62.0,1984.0,1,1
40,118,2,10,62.0,1984.0,1,1
3,5,7,4,62.0,1984.0,1,1
32,18,28,9,62.0,1984.0,1,1
40,93,18,17,62.0,1984.0,1,1
40,104,18,17,62.0,1984.0,1,1
40,110,18,17,62.0,1984.0,1,1
40,83,9,17,62.0,1984.0,1,1
40,89,18,17,62.0,1984.0,1,1
34,71,5,20,62.0,1984.0,1,1
40,89,18,17,62.0,1984.0,1,1
17,67,5,20,62.0,1984.0,1,1
17,64,6,20,62.0,1984.0,1,0
40,88,18,17,62.0,1984.0,1,1
40,116,9,17,62.0,,1,1
40,93,18,17,62.0,1984.0,1,1
40,118,2,10,62.0,1984.0,1,1
40,89,18,17,62.0,1984.0,1,1
3,10,7,4,62.0,1984.0,1,1
40,88,18,17,62.0,1984.0,1,1
40,89,18,17,62.0,1984.0,1,1
40,116,9,17,62.0,,1,1
49,72,5,20,62.0,1984.0,1,1
34,68,6,20,62.0,1984.0,1,1
7,33,35,3,62.0,1984.0,1,1
35,35,6,20,450.0,1984.0,1,1
40,93,18,17,62.0,1984.0,1,1
40,107,18,17,62.0,1984.0,1,1
40,104,18,17,62.0,1984.0,1,1
40,93,18,17,62.0,1984.0,1,1
13,10,7,4,62.0,1984.0,1,1
40,88,18,17,62.0,1984.0,1,1
22,49,31,9,62.0,1984.0,1,1
40,104,18,17,62.0,1984.0,1,1
17,66,5,20,62.0,1984.0,1,1
35,35,6,20,450.0,1984.0,1,1
40,88,18,17,62.0,1984.0,1,1
34,68,6,20,62.0,1984.0,1,1
7,33,35,3,62.0,1984.0,1,0
40,89,18,17,62.0,1984.0,1,1
32,18,28,9,62.0,1984.0,1,1
40,89,18,17,62.0,1984.0,1,1
40,89,18,17,62.0,1984.0,1,1
40,93,18,17,62.0,1983.0,1,1
40,116,9,17,62.0,1983.0,1,1
40,107,18,17,62.0,1983.0,1,1
40,104,18,17,62.0,1983.0,1,1
40,89,18,17,62.0,1983.0,1,1
35,35,6,20,450.0,1983.0,1,1
40,104,18,17,62.0,1983.0,1,1
40,107,18,17,62.0,1983.0,1,1
17,67,5,20,62.0,1983.0,1,1
40,89,18,17,62.0,1983.0,1,1
40,118,2,10,62.0,1983.0,1,1
40,93,18,17,62.0,1983.0,1,1
40,88,18,17,62.0,1983.0,1,1
13,10,7,4,62.0,1983.0,1,1
40,88,18,17,62.0,1983.0,1,1
40,88,18,17,62.0,1983.0,1,1
40,88,18,17,62.0,1983.0,1,1
40,103,18,17,62.0,1983.0,1,1
35,35,6,20,450.0,1983.0,1,1
40,83,9,17,62.0,1983.0,1,1
40,107,18,17,62.0,1983.0,1,1
7,91,8,3,30.8,1983.0,0,1
32,18,28,9,62.0,1983.0,1,1
40,89,18,17,62.0,1983.0,1,1
34,72,5,20,62.0,1983.0,1,1
40,102,2,10,62.0,1983.0,1,1
40,82,2,10,62.0,1983.0,1,1
17,67,5,20,62.0,1983.0,1,1
40,110,18,17,62.0,1983.0,1,1
40,89,18,17,62.0,1983.0,1,1
40,102,2,10,62.0,,1,1
40,104,18,17,62.0,1983.0,1,1
34,71,5,20,62.0,1983.0,1,1
35,35,6,20,450.0,1983.0,1,1
13,10,7,4,62.0,1983.0,1,1
17,66,5,20,62.0,1983.0,1,1
40,83,9,17,62.0,1983.0,1,1
40,88,18,17,62.0,1983.0,1,1
17,63,6,20,62.0,1983.0,1,1
40,88,18,17,62.0,1983.0,1,1
40,117,2,10,62.0,1983.0,1,1
40,88,18,17,62.0,1983.0,1,1
40,116,9,17,62.0,,1,1
40,93,18,17,62.0,1983.0,1,1
40,104,18,17,62.0,1983.0,1,1
40,89,18,17,62.0,1983.0,1,1
49,72,5,20,62.0,1983.0,1,1
23,78,21,6,62.0,1983.0,1,1
40,89,18,17,62.0,1983.0,1,1
40,88,18,17,62.0,1983.0,1,1
35,35,6,20,450.0,1983.0,1,1
40,82,2,10,62.0,1983.0,1,1
40,88,18,17,62.0,1983.0,1,1
17,67,5,20,62.0,1983.0,1,1
40,89,18,17,62.0,1983.0,1,1
40,107,18,17,62.0,1983.0,1,1
40,116,9,17,62.0,1983.0,1,1
40,107,18,17,62.0,1983.0,1,1
22,49,31,9,62.0,1983.0,1,1
40,93,18,17,62.0,1983.0,1,1
17,66,5,20,62.0,1983.0,1,1
32,18,28,9,62.0,1983.0,1,1
40,89,18,17,62.0,1983.0,1,0
40,93,18,17,62.0,1983.0,1,1
40,89,18,17,62.0,1983.0,1,1
40,89,18,17,62.0,1983.0,1,1
40,88,18,17,62.0,1982.0,1,1
17,67,5,20,62.0,1982.0,1,1
40,109,18,17,62.0,1982.0,1,1
40,82,2,10,62.0,1982.0,1,0
40,88,18,17,62.0,1982.0,1,0
34,71,5,20,62.0,1982.0,1,1
35,35,6,20,450.0,1982.0,1,1
40,88,18,17,62.0,1982.0,1,1
34,68,6,20,62.0,,1,1
40,83,9,17,62.0,1982.0,1,1
40,88,18,17,62.0,1982.0,1,1
17,64,6,20,62.0,1982.0,1,1
40,103,18,17,62.0,1982.0,1,1
40,93,18,17,62.0,1982.0,1,1
40,104,18,17,62.0,1982.0,1,1
7,91,8,3,30.8,1982.0,0,1
13,10,7,4,62.0,1982.0,1,0
40,118,2,10,62.0,1982.0,1,1
32,18,28,9,62.0,1982.0,1,1
40,89,18,17,62.0,1982.0,1,1
40,117,2,10,62.0,1982.0,1,1
40,107,18,17,62.0,1982.0,1,1
40,93,18,17,62.0,1982.0,1,1
40,118,2,10,62.0,1982.0,1,1
40,83,9,17,62.0,1982.0,1,1
40,82,2,10,62.0,1982.0,1,1
40,89,18,17,62.0,1982.0,1,1
40,88,18,17,62.0,1982.0,1,1
40,88,18,17,62.0,1982.0,1,1
35,35,6,20,450.0,1982.0,1,1
40,107,18,17,62.0,1982.0,1,1
40,89,18,17,62.0,1982.0,1,0
40,117,2,10,62.0,1982.0,1,1
40,103,18,17,62.0,1982.0,1,1
40,89,18,17,62.0,1982.0,1,1
40,116,9,17,62.0,1982.0,1,1
40,118,2,10,62.0,1982.0,1,1
40,88,18,17,62.0,1982.0,1,1
40,109,18,17,62.0,1982.0,1,1
40,107,18,17,62.0,1982.0,1,1
40,118,2,10,62.0,1982.0,1,1
34,71,5,20,62.0,1982.0,1,1
40,89,18,17,62.0,1982.0,1,1
40,93,18,17,62.0,1982.0,1,1
40,118,2,10,62.0,1982.0,1,1
40,88,18,17,62.0,1982.0,1,1
40,83,9,17,62.0,1982.0,1,1
40,89,18,17,62.0,1982.0,1,1
40,93,18,17,62.0,1982.0,1,1
40,93,18,17,62.0,1982.0,1,1
40,89,18,17,62.0,1982.0,1,1
40,103,18,17,62.0,1982.0,1,1
40,88,18,17,62.0,1982.0,1,1
40,107,18,17,62.0,1982.0,1,1
35,35,6,20,450.0,1982.0,1,1
34,68,6,20,62.0,1982.0,1,1
17,63,6,20,62.0,1982.0,1,1
40,83,9,17,62.0,1982.0,1,0
40,93,18,17,62.0,1982.0,1,1
40,107,18,17,62.0,1982.0,1,1
40,93,18,17,62.0,1982.0,1,1
40,89,18,17,62.0,1982.0,1,1
40,117,2,10,62.0,1982.0,1,1
40,88,18,17,62.0,1982.0,1,1
49,72,5,20,62.0,1982.0,1,1
40,89,18,17,62.0,1982.0,1,1
40,89,18,17,62.0,1982.0,1,1
40,82,2,10,62.0,1981.0,1,1
13,10,7,4,62.0,1981.0,1,1
17,66,5,20,62.0,1981.0,1,0
40,89,18,17,62.0,,1,1
17,64,6,20,62.0,1981.0,1,1
40,88,18,17,62.0,1981.0,1,0
40,103,18,17,62.0,1981.0,1,1
40,89,18,17,62.0,1981.0,1,1
40,83,9,17,62.0,,1,1
40,107,18,17,62.0,1981.0,1,1
35,35,6,20,450.0,1981.0,1,1
40,93,18,17,62.0,1981.0,1,1
34,68,6,20,62.0,1981.0,1,1
40,107,18,17,62.0,1981.0,1,1
40,109,18,17,62.0,1981.0,1,1
40,103,18,17,62.0,1981.0,1,1
40,89,18,17,62.0,1981.0,1,1
40,89,18,17,62.0,1981.0,1,1
40,103,18,17,62.0,,1,1
7,91,8,3,62.0,1981.0,1,1
40,88,18,17,62.0,1981.0,1,1
40,117,2,10,62.0,1981.0,1,1
40,109,18,17,62.0,1981.0,1,0
34,71,5,20,62.0,1981.0,1,1
40,88,18,17,62.0,1981.0,1,1
40,103,18,17,62.0,1981.0,1,1
40,118,2,10,62.0,1981.0,1,1
40,89,18,17,62.0,1981.0,1,1
32,18,28,9,62.0,1981.0,1,1
40,109,18,17,62.0,,1,1
40,89,18,17,62.0,1981.0,1,1
17,63,6,20,62.0,1981.0,1,0
40,117,2,10,62.0,1981.0,1,1
40,93,18,17,62.0,1981.0,1,1
40,102,2,10,62.0,1981.0,1,1
40,109,18,17,62.0,1981.0,1,1
17,67,5,20,62.0,1981.0,1,1
40,109,18,17,62.0,1981.0,1,1
13,10,7,4,62.0,1981.0,1,1
40,107,18,17,62.0,1981.0,1,1
40,89,18,17,62.0,1981.0,1,1
23,78,21,6,62.0,1981.0,1,0
17,64,6,20,62.0,1981.0,1,1
40,109,18,17,62.0,1981.0,1,1
40,109,18,17,62.0,1981.0,1,1
40,88,18,17,62.0,1981.0,1,1
34,72,5,20,62.0,1981.0,1,1
35,35,6,20,450.0,1981.0,1,1
40,88,18,17,62.0,1981.0,1,1
40,107,18,17,62.0,1981.0,1,1
40,107,18,17,62.0,1981.0,1,1
40,118,2,10,62.0,1981.0,1,1
40,117,2,10,62.0,1981.0,1,1
34,68,6,20,62.0,1981.0,1,1
40,118,2,10,62.0,1981.0,1,1
40,89,18,17,62.0,1981.0,1,1
40,117,2,10,62.0,1981.0,1,1
49,72,5,20,62.0,1981.0,1,1
17,63,6,20,62.0,1981.0,1,1
22,49,31,9,62.0,1981.0,1,1
40,93,18,17,62.0,1981.0,1,1
40,88,18,17,62.0,1981.0,1,1
32,18,28,9,62.0,1981.0,1,1
40,88,18,17,62.0,,1,1
40,118,2,10,62.0,1981.0,1,1
40,109,18,17,62.0,1981.0,1,1
40,109,18,17,62.0,1981.0,1,1
40,103,18,17,62.0,1981.0,1,0
40,88,18,17,62.0,1981.0,1,1
40,88,18,17,62.0,1981.0,1,1
40,107,18,17,62.0,1981.0,1,1
40,102,2,10,62.0,,1,1
40,88,18,17,62.0,1980.0,1,0
34,72,5,20,62.0,,1,1
40,88,18,17,62.0,1980.0,1,1
17,67,5,20,62.0,1980.0,1,0
17,64,6,20,62.0,1980.0,1,1
40,116,9,17,62.0,,1,1
40,88,18,17,62.0,1980.0,1,1
40,107,18,17,62.0,1980.0,1,1
40,109,18,17,62.0,1980.0,1,1
40,107,18,17,62.0,1980.0,1,1
40,118,2,10,62.0,1980.0,1,1
17,63,6,20,62.0,1980.0,1,1
40,107,18,17,62.0,1980.0,1,1
40,88,18,17,62.0,1980.0,1,1
40,109,18,17,62.0,1980.0,1,1
40,109,18,17,62.0,1980.0,1,1
40,83,9,17,62.0,1980.0,1,1
40,109,18,17,62.0,1980.0,1,1
23,78,21,6,62.0,1980.0,1,1
40,89,18,17,62.0,1980.0,1,1
40,107,18,17,62.0,1980.0,1,1
40,89,18,17,62.0,1980.0,1,1
40,107,18,17,62.0,1980.0,1,1
34,71,5,20,62.0,1980.0,1,1
40,102,2,10,62.0,1980.0,1,1
40,109,18,17,62.0,1980.0,1,1
40,88,18,17,62.0,1980.0,1,1
40,109,18,17,62.0,1980.0,1,1
17,67,5,20,62.0,1980.0,1,0
13,10,7,4,62.0,1980.0,1,0
40,89,18,17,62.0,1980.0,1,1
40,88,18,17,62.0,1980.0,1,1
40,118,2,10,62.0,1980.0,1,1
17,66,5,20,62.0,1980.0,1,1
40,107,18,17,62.0,1980.0,1,0
40,118,2,10,62.0,1980.0,1,1
40,107,18,17,62.0,1980.0,1,1
40,89,18,17,62.0,1980.0,1,1
40,88,18,17,62.0,1980.0,1,1
40,88,18,17,62.0,1980.0,1,1
40,118,2,10,62.0,1980.0,1,1
17,67,5,20,62.0,1980.0,1,1
32,18,28,9,62.0,1980.0,1,1
22,49,31,9,62.0,1980.0,1,1
40,110,18,17,62.0,1980.0,1,0
40,89,18,17,62.0,1980.0,1,1
17,66,5,20,62.0,1980.0,1,1
34,71,5,20,62.0,1980.0,1,1
40,110,18,17,62.0,1980.0,1,1
40,89,18,17,62.0,1980.0,1,1
40,103,18,17,62.0,1980.0,1,1
17,63,6,20,62.0,1980.0,1,1
40,89,18,17,62.0,1980.0,1,1
40,107,18,17,62.0,1980.0,1,1
13,10,7,4,62.0,1979.0,1,1
40,89,18,17,62.0,1979.0,1,1
40,110,18,17,62.0,1979.0,1,1
34,68,6,20,62.0,1979.0,1,1
40,89,18,17,62.0,,1,1
40,110,18,17,62.0,1979.0,1,1
40,110,18,17,62.0,1979.0,1,1
40,107,18,17,62.0,1979.0,1,1
40,89,18,17,62.0,1979.0,1,1
40,89,18,17,62.0,1979.0,1,1
34,68,6,20,62.0,1979.0,1,1
40,89,18,17,62.0,1979.0,1,1
17,64,6,20,62.0,1979.0,1,1
40,88,18,17,62.0,1979.0,1,1
40,110,18,17,62.0,1979.0,1,1
23,78,21,6,62.0,1979.0,1,0
40,109,18,17,62.0,1979.0,1,1
7,91,8,3,62.0,1979.0,1,0
40,110,18,17,62.0,1979.0,1,1
40,88,18,17,62.0,1979.0,1,1
40,83,9,17,62.0,1979.0,1,1
40,88,18,17,62.0,1979.0,1,1
40,107,18,17,62.0,1979.0,1,1
17,67,5,20,62.0,1979.0,1,1
34,68,6,20,62.0,1979.0,1,1
40,83,9,17,62.0,,1,1
40,110,18,17,62.0,1979.0,1,1
40,88,18,17,62.0,1979.0,1,1
49,72,5,20,62.0,1979.0,1,1
17,63,6,20,62.0,1979.0,1,1
40,117,2,10,62.0,1979.0,1,1
40,117,2,10,62.0,1979.0,1,1
40,109,18,17,62.0,1979.0,1,1
40,107,18,17,62.0,1979.0,1,1
40,88,18,17,62.0,1979.0,1,1
40,88,18,17,62.0,1979.0,1,1
40,89,18,17,62.0,1979.0,1,1
34,71,5,20,62.0,1979.0,1,1
40,89,18,17,62.0,1979.0,1,1
40,110,18,17,62.0,1979.0,1,1
40,89,18,17,62.0,,1,1
17,67,5,20,62.0,1979.0,1,1
40,110,18,17,62.0,1979.0,1,1
40,104,18,17,62.0,1979.0,1,1
40,89,18,17,62.0,1979.0,1,1
32,18,28,9,62.0,1979.0,1,0
40,102,2,10,62.0,1979.0,1,1
40,110,18,17,62.0,1979.0,1,1
40,88,18,17,62.0,1979.0,1,1
40,107,18,17,62.0,1978.0,1,1
40,110,18,17,62.0,1978.0,1,0
40,89,18,17,62.0,1978.0,1,1
40,109,18,17,62.0,,1,1
40,83,9,17,62.0,1978.0,1,1
40,88,18,17,62.0,1978.0,1,0
40,110,18,17,62.0,1978.0,1,1
40,89,18,17,62.0,1978.0,1,1
40,110,18,17,62.0,1978.0,1,1
34,68,6,20,62.0,1978.0,1,1
17,66,5,20,62.0,1978.0,1,1
40,102,2,10,62.0,1978.0,1,1
40,107,18,17,62.0,1978.0,1,1
40,89,18,17,62.0,1978.0,1,1
40,110,18,17,62.0,1978.0,1,1
40,110,18,17,62.0,1978.0,1,1
40,89,18,17,62.0,1978.0,1,1
40,107,18,17,62.0,1978.0,1,1
17,64,6,20,62.0,1978.0,1,1
40,107,18,17,62.0,1978.0,1,1
40,102,2,10,62.0,,1,1
40,104,18,17,62.0,1978.0,1,1
40,88,18,17,62.0,,1,1
40,110,18,17,62.0,1978.0,1,1
17,67,5,20,62.0,1978.0,1,1
40,109,18,17,62.0,1978.0,1,1
40,110,18,17,62.0,1978.0,1,1
17,66,5,20,62.0,1978.0,1,1
40,109,18,17,62.0,1978.0,1,1
40,88,18,17,62.0,1978.0,1,1
40,109,18,17,62.0,1978.0,1,1
40,109,18,17,62.0,1978.0,1,1
22,49,31,9,62.0,1978.0,1,1
40,107,18,17,62.0,1978.0,1,1
40,110,18,17,62.0,1978.0,1,1
40,110,18,17,62.0,1978.0,1,1
40,110,18,17,62.0,1978.0,1,1
17,63,6,20,62.0,1978.0,1,1
40,109,18,17,62.0,1978.0,1,1
34,72,5,20,62.0,,1,1
40,89,18,17,62.0,1978.0,1,1
40,110,18,17,62.0,1978.0,1,1
17,64,6,20,62.0,1978.0,1,1
40,104,18,17,62.0,1978.0,1,1
40,109,18,17,62.0,1978.0,1,1
17,67,5,20,62.0,1978.0,1,1
40,88,18,17,62.0,1978.0,1,1
34,71,5,20,62.0,1978.0,1,1
40,109,18,17,62.0,1978.0,1,1
34,68,6,20,62.0,1978.0,1,1
40,102,2,10,62.0,1978.0,1,1
40,88,18,17,62.0,1978.0,1,1
40,109,18,17,62.0,1978.0,1,1
40,88,18,17,62.0,1978.0,1,1
40,110,18,17,62.0,1978.0,1,1
17,63,6,20,62.0,1978.0,1,1
40,117,2,10,62.0,1978.0,1,1
40,88,18,17,62.0,1978.0,1,1
40,109,18,17,62.0,1978.0,1,1
17,66,5,20,62.0,1978.0,1,1
40,88,18,17,62.0,1978.0,1,1
40,110,18,17,62.0,1978.0,1,1
40,109,18,17,62.0,1978.0,1,1
40,110,18,17,62.0,1978.0,1,1
7,91,8,3,62.0,1978.0,1,1
17,24,6,20,62.0,1978.0,1,1
40,102,2,10,62.0,1978.0,1,1
17,64,6,20,62.0,1978.0,1,1
40,88,18,17,62.0,1978.0,1,1
40,102,2,10,62.0,1978.0,1,1
40,88,18,17,62.0,1978.0,1,1
34,68,6,20,62.0,1978.0,1,0
40,109,18,17,62.0,1978.0,1,1
34,71,5,20,62.0,1978.0,1,1
40,89,18,17,62.0,1978.0,1,1
40,109,18,17,62.0,1978.0,1,1
40,102,2,10,62.0,1978.0,1,1
40,109,18,17,62.0,1978.0,1,1
40,89,18,17,62.0,1978.0,1,1
34,72,5,20,62.0,1978.0,1,1
17,66,5,20,62.0,1978.0,1,1
40,89,18,17,62.0,1978.0,1,1
32,18,28,9,62.0,1978.0,1,1
40,102,2,10,62.0,1978.0,1,1
17,63,6,20,62.0,1978.0,1,1
40,109,18,17,62.0,1978.0,1,1
22,49,31,9,62.0,1978.0,1,1
40,110,18,17,62.0,1978.0,1,1
7,91,8,3,62.0,1978.0,1,1
40,102,2,10,62.0,1978.0,1,1
40,109,18,17,62.0,1978.0,1,1
40,88,18,17,62.0,1978.0,1,1
40,109,18,17,62.0,1978.0,1,1
40,89,18,17,62.0,1978.0,1,1
40,110,18,17,62.0,1978.0,1,1
17,64,6,20,62.0,1978.0,1,1
40,109,18,17,62.0,1978.0,1,1
40,102,2,10,62.0,1977.0,1,1
40,104,18,17,62.0,1977.0,1,1
40,88,18,17,62.0,1977.0,1,1
40,118,2,10,62.0,1977.0,1,1
40,110,18,17,62.0,1977.0,1,1
40,88,18,17,62.0,1977.0,1,1
40,110,18,17,62.0,1977.0,1,1
40,89,18,17,62.0,1977.0,1,1
40,102,2,10,62.0,1977.0,1,1
17,24,6,20,62.0,1977.0,1,1
40,82,2,10,62.0,1977.0,1,1
17,67,5,20,62.0,1977.0,1,1
40,89,18,17,62.0,1977.0,1,1
40,110,18,17,62.0,1977.0,1,1
40,88,18,17,62.0,1977.0,1,0
40,88,18,17,62.0,1977.0,1,1
40,88,18,17,62.0,1977.0,1,1
40,109,18,17,62.0,1977.0,1,1
40,118,2,10,62.0,1977.0,1,1
40,88,18,17,62.0,1977.0,1,1
40,88,18,17,62.0,1977.0,1,1
40,110,18,17,62.0,1977.0,1,1
40,82,2,10,62.0,1977.0,1,1
40,102,2,10,62.0,1977.0,1,1
17,63,6,20,62.0,1977.0,1,0
40,88,18,17,62.0,,1,1
40,104,18,17,62.0,1977.0,1,1
49,72,5,20,62.0,1977.0,1,1
40,102,2,10,62.0,,1,1
40,110,18,17,62.0,1977.0,1,1
40,118,2,10,62.0,1977.0,1,1
40,109,18,17,62.0,1977.0,1,1
40,118,2,10,62.0,1977.0,1,1
7,91,8,3,62.0,1977.0,1,1
40,88,18,17,62.0,1977.0,1,1
40,109,18,17,62.0,1977.0,1,1
40,109,18,17,62.0,1977.0,1,1
34,69,6,20,62.0,1977.0,1,1
40,110,18,17,62.0,1977.0,1,1
